"customer_id","First name","Last name","gender","language","agree_for_promo","autopay_card","customer_category","status","data_of_birth"
"7440","Everly","Morin","female","English","Yes","No"," physical","active","1974-03-01 00:00:00"
"7441","Mateo","Anderson","male","English","Yes","No"," physical","active","1958-08-05 00:00:00"
"7442","Leo","Nadeau","male","English","Yes","No"," physical","active","1975-04-25 00:00:00"
"7443","James","Morin","male","English","No","No"," physical","active","1943-11-14 00:00:00"
"7444","Lily","Lavoie","female","English","No","No"," physical","active","1970-07-13 00:00:00"
"7445","Everly","Leblanc","female","English","Yes","No","business","active","2000-08-08 00:00:00"
"7446","Mateo","Michaud","male","French","Yes","Yes"," physical","active","1986-07-20 00:00:00"
"7447","Riley","Hall","female","English","No","No"," physical","active","1989-04-21 00:00:00"
"7448","Liam","Martin","male","English","No","Yes"," physical","active","1949-11-18 00:00:00"
"7449","Ella","Hall","female","French","Yes","Yes"," physical","active","1970-10-26 00:00:00"
"7450","Scarlett","King","female","French","Yes","No"," physical","active","1993-03-29 00:00:00"
"7451","Ethan","King","male","French","No","No"," physical","inactive","1997-03-20 00:00:00"
"7452","Ethan","Anderson","male","English","Yes","No"," physical","active","1975-02-05 00:00:00"
"7453","Liam","Bouchard","male","English","Yes","No"," physical","active","1948-04-12 00:00:00"
"7454","Theodore","Pelletier","male","English","No","Yes"," physical","active","1944-02-20 00:00:00"
"7455","Charlotte","Cote","female","English","Yes","Yes","business","active","1998-05-31 00:00:00"
"7456","Logan","Richard","male","English","Yes","No","business","active","1960-02-19 00:00:00"
"7457","Jackson","Robinson","male","English","No","No"," physical","active","1995-02-24 00:00:00"
"7458","Mateo","Morin","male","English","Yes","Yes","business","active","1963-04-23 00:00:00"
"7459","Nathan","Richard","male","English","No","No"," physical","active","1967-06-10 00:00:00"
"7460","Miles","Morrison","male","French","Yes","No","business","active","1942-05-09 00:00:00"
"7461","Mateo","Michaud","male","English","No","No"," physical","active","1945-09-28 00:00:00"
"7462","Avery","Reynolds","female","English","No","No"," physical","inactive","1998-01-21 00:00:00"
"7463","Oliver","Beaulieu","male","English","Yes","Yes"," physical","active","1978-02-21 00:00:00"
"7464","Grayson","Girard","male","English","No","Yes"," physical","active","1943-07-30 00:00:00"
"7465","Henry","Morrison","male","English","Yes","No"," physical","active","1986-02-28 00:00:00"
"7466","Noah","Evans","male","English","Yes","Yes"," physical","active","1954-06-05 00:00:00"
"7467","Lily","Morrison","female","English","Yes","No"," physical","active","1995-03-07 00:00:00"
"7468","Noah","Gill","male","French","No","Yes"," physical","active","1993-02-01 00:00:00"
"7469","Ellie","Khan","female","English","Yes","Yes"," physical","active","1961-06-07 00:00:00"
"7470","Jacob","Levesque","male","English","No","Yes"," physical","active","1943-01-19 00:00:00"
"7471","Nathan","Gagnon","male","English","No","Yes"," physical","active","1958-09-19 00:00:00"
"7472","Abigail","Kennedy","female","Chinese","No","No"," physical","active","1993-09-10 00:00:00"
"7473","William","Nadeau","male","English","No","Yes"," physical","active","1962-12-08 00:00:00"
"7474","Owen","Fortin","male","English","Yes","Yes"," physical","active","1983-04-08 00:00:00"
"7475","Alexander","Anderson","male","English","No","Yes"," physical","active","1958-05-28 00:00:00"
"7476","Sophia","Patel","female","English","No","No"," physical","active","1959-03-07 00:00:00"
"7477","Leah","Martin","female","English","No","Yes"," physical","active","1986-09-21 00:00:00"
"7478","Levi","Richard","male","English","No","Yes"," physical","active","1940-07-03 00:00:00"
"7479","Riley","Leblanc","female","English","Yes","Yes"," physical","active","1954-11-19 00:00:00"
"7480","Ella","Grant","female","English","Yes","Yes"," physical","active","1958-05-03 00:00:00"
"7481","Isabella","Landry","female","English","No","No"," physical","active","2000-01-31 00:00:00"
"7482","Charlie","Kennedy","female","French","No","No"," physical","active","1962-09-25 00:00:00"
"7483","Hannah","Graham","female","French","Yes","No"," physical","active","1989-02-14 00:00:00"
"7484","Oliver","Bouchard","male","English","No","Yes"," physical","active","1996-01-13 00:00:00"
"7485","Luca","Reynolds","male","English","No","No","business","active","1963-10-26 00:00:00"
"7486","William","MacDonald","male","English","Yes","No"," physical","active","1965-05-07 00:00:00"
"7487","Hannah","MacDonald","female","English","Yes","No"," physical","active","1967-02-12 00:00:00"
"7488","James","Richard","male","English","Yes","No"," physical","active","1992-01-03 00:00:00"
"7489","Levi","Harris","male","English","No","No"," physical","active","1960-06-30 00:00:00"
"7490","Levi","Fortin","male","English","Yes","No"," physical","active","1983-03-25 00:00:00"
"7491","Mateo","Levesque","male","English","No","No"," physical","active","1958-06-24 00:00:00"
"7492","Ava","Morrison","female","English","Yes","Yes"," physical","active","1941-04-20 00:00:00"
"7493","Jackson","Campbell","male","English","No","No"," physical","active","1957-03-21 00:00:00"
"7494","Liam","Bouchard","male","French","Yes","Yes"," physical","active","1955-02-06 00:00:00"
"7495","Riley","Bouchard","female","English","Yes","No"," physical","active","1974-04-13 00:00:00"
"7496","Charlotte","Evans","female","French","No","Yes"," physical","inactive","1992-09-22 00:00:00"
"7497","Aria","Graham","female","English","Yes","No","business","active","1959-06-28 00:00:00"
"7498","Owen","MacDonald","male","English","No","No"," physical","active","1977-01-17 00:00:00"
"7499","Alexander","Robinson","male","English","Yes","Yes"," physical","active","1956-08-03 00:00:00"
"7500","Mila","Harris","female","English","No","Yes"," physical","active","1989-12-16 00:00:00"
"7501","Charlotte","Mitchell","female","English","No","No"," physical","active","1999-01-12 00:00:00"
"7502","Owen","Grant","male","French","No","Yes","business","inactive","1960-02-26 00:00:00"
"7503","Charlie","Murray","female","English","Yes","No"," physical","active","1961-03-04 00:00:00"
"7504","Charlotte","Murphy","female","English","Yes","No"," physical","active","1985-07-06 00:00:00"
"7505","Ellie","Morin","female","French","Yes","Yes"," physical","active","1945-09-27 00:00:00"
"7506","Ellie","Murray","female","English","No","Yes"," physical","inactive","1983-08-31 00:00:00"
"7507","Grayson","Robinson","male","English","Yes","Yes"," physical","active","1953-07-18 00:00:00"
"7508","James","Khan","male","English","Yes","No"," physical","active","1999-05-11 00:00:00"
"7509","Ethan","Belanger","male","English","Yes","No"," physical","active","1944-05-22 00:00:00"
"7510","Leo","Reynolds","male","English","Yes","No","business","active","1962-08-17 00:00:00"
"7511","Lucas","Patel","male","English","No","No"," physical","inactive","1948-02-27 00:00:00"
"7512","Mia","Bouchard","female","English","No","No","business","active","1976-12-28 00:00:00"
"7513","Alexander","Lewis","male","English","No","No"," physical","active","1967-06-16 00:00:00"
"7514","Theodore","Nadeau","male","Chinese","No","No"," physical","active","1947-08-15 00:00:00"
"7515","Charlotte","Kennedy","female","English","Yes","No"," physical","inactive","1993-12-17 00:00:00"
"7516","Lily","Lewis","female","French","Yes","No"," physical","active","1941-09-07 00:00:00"
"7517","Amelia","Cameron","female","English","Yes","No"," physical","active","1992-10-31 00:00:00"
"7518","Owen","Bouchard","male","French","No","No"," physical","active","1993-03-07 00:00:00"
"7519","James","Mitchell","male","English","No","No"," physical","active","1948-07-23 00:00:00"
"7520","Jack","Levesque","male","English","No","Yes"," physical","active","1987-07-20 00:00:00"
"7521","Everly","Morrison","female","English","No","No"," physical","active","1975-04-13 00:00:00"
"7522","Chloe","Fortin","female","English","Yes","Yes","business","active","1952-12-22 00:00:00"
"7523","Jack","Beaulieu","male","English","Yes","Yes"," physical","active","1985-01-16 00:00:00"
"7524","Isabella","Graham","female","English","No","Yes","business","active","1978-03-15 00:00:00"
"7525","Mia","Johnson","female","French","Yes","No"," physical","active","1992-01-13 00:00:00"
"7526","Henry","Nadeau","male","English","No","Yes"," physical","active","1985-01-24 00:00:00"
"7527","Amelia","Murphy","female","English","Yes","No","business","active","1954-11-08 00:00:00"
"7528","Everly","Landry","female","English","No","No"," physical","active","1995-09-24 00:00:00"
"7529","Noah","Levesque","male","English","Yes","Yes"," physical","active","1979-07-14 00:00:00"
"7530","Henry","Morrison","male","English","No","No"," physical","active","1954-08-09 00:00:00"
"7531","Aria","Lewis","female","English","Yes","No"," physical","active","1959-12-04 00:00:00"
"7532","Amelia","Bouchard","female","English","Yes","No"," physical","active","1998-08-11 00:00:00"
"7533","Charlotte","Richard","female","English","No","No"," physical","active","1954-09-18 00:00:00"
"7534","Charlie","Fortin","female","English","No","No","business","active","1974-06-15 00:00:00"
"7535","Benjamin","Gill","male","English","Yes","No"," physical","active","1991-03-15 00:00:00"
"7536","Oliver","Martin","male","English","No","Yes"," physical","active","1983-02-26 00:00:00"
"7537","Lucas","Morrison","male","English","No","No"," physical","inactive","1956-02-19 00:00:00"
"7538","Zoey","Campbell","female","English","Yes","No"," physical","active","1945-03-19 00:00:00"
"7539","Ava","Nguyen","female","English","No","No"," physical","active","1967-02-18 00:00:00"
"7540","Levi","King","male","English","No","No"," physical","active","1942-07-31 00:00:00"
"7541","Miles","MacDonald","male","English","Yes","No"," physical","active","1962-08-14 00:00:00"
"7542","Ava","Lin","female","English","No","No"," physical","active","1994-11-08 00:00:00"
"7543","Liam","Leblanc","male","French","Yes","Yes"," physical","inactive","1974-04-12 00:00:00"
"7544","Isabella","Rogen","female","English","Yes","Yes"," physical","active","1959-07-20 00:00:00"
"7545","Nathan","Michaud","male","English","Yes","No"," physical","active","1948-07-18 00:00:00"
"7546","Jack","Gauthier","male","French","Yes","No"," physical","active","1966-08-09 00:00:00"
"7547","Jacob","Gauthier","male","English","Yes","Yes"," physical","active","1987-05-02 00:00:00"
"7548","Luca","Lavoie","male","English","Yes","No"," physical","active","1967-07-31 00:00:00"
"7549","Ellie","Lavoie","female","English","Yes","No"," physical","active","1978-05-09 00:00:00"
"7550","Ellie","Bouchard","female","French","No","Yes"," physical","active","1960-07-10 00:00:00"
"7551","Ava","Reynolds","female","French","Yes","Yes"," physical","active","1955-07-05 00:00:00"
"7552","Amelia","Khan","female","English","No","Yes"," physical","active","1986-02-18 00:00:00"
"7553","Nora","Martin","female","English","Yes","Yes"," physical","active","1973-01-17 00:00:00"
"7554","Leo","Gagnon","male","English","No","No"," physical","active","1943-06-11 00:00:00"
"7555","Noah","Richard","male","English","No","Yes"," physical","active","1949-07-22 00:00:00"
"7556","Ella","Levesque","female","English","Yes","Yes"," physical","inactive","1974-11-28 00:00:00"
"7557","Hannah","Morin","female","English","No","Yes","business","active","1940-02-20 00:00:00"
"7558","Owen","Graham","male","English","Yes","No"," physical","active","1981-07-01 00:00:00"
"7559","Zoey","Cameron","female","English","Yes","Yes"," physical","active","1981-04-13 00:00:00"
"7560","Isabella","Beaulieu","female","French","Yes","No"," physical","active","2001-02-11 00:00:00"
"7561","Owen","Gauthier","male","English","No","No","business","active","1950-02-17 00:00:00"
"7562","Jacob","Levesque","male","English","Yes","Yes"," physical","active","1998-01-19 00:00:00"
"7563","Jackson","Lewis","male","French","Yes","No","business","active","1999-10-20 00:00:00"
"7564","Liam","Leblanc","male","English","No","Yes"," physical","active","1991-11-17 00:00:00"
"7565","Riley","Pelletier","female","English","No","No"," physical","inactive","1961-03-19 00:00:00"
"7566","Isabella","Gagnon","female","English","No","Yes"," physical","active","1971-02-03 00:00:00"
"7567","Avery","Fortin","female","English","No","Yes","business","active","1961-04-01 00:00:00"
"7568","Lucas","Lewis","male","English","Yes","No"," physical","active","1990-09-29 00:00:00"
"7569","Lily","Lin","female","English","Yes","Yes"," physical","inactive","1975-04-13 00:00:00"
"7570","Ava","Hall","female","English","Yes","No"," physical","active","1998-08-12 00:00:00"
"7571","Mia","Patel","female","English","No","No"," physical","active","1971-10-01 00:00:00"
"7572","Henry","Graham","male","English","Yes","No","business","active","1959-05-13 00:00:00"
"7573","Everly","Lavoie","female","French","No","Yes"," physical","active","1973-08-20 00:00:00"
"7574","Liam","Belanger","male","English","No","Yes"," physical","active","1965-11-20 00:00:00"
"7575","Mason","Pelletier","male","English","No","Yes"," physical","active","1990-08-29 00:00:00"
"7576","Oliver","Patel","male","English","No","No"," physical","active","1956-10-09 00:00:00"
"7577","Everly","Peters","female","French","Yes","No","business","active","1985-02-12 00:00:00"
"7578","Noah","Gill","male","French","No","Yes"," physical","active","1974-03-27 00:00:00"
"7579","Jackson","Lapointe","male","English","No","Yes"," physical","active","1978-06-15 00:00:00"
"7580","Henry","Lavoie","male","English","Yes","No"," physical","active","1976-04-29 00:00:00"
"7581","Ella","Davis","female","English","Yes","No"," physical","active","1943-05-09 00:00:00"
"7582","Leo","Graham","male","English","Yes","Yes"," physical","inactive","1995-11-14 00:00:00"
"7583","Leo","Kennedy","male","English","No","No"," physical","active","1954-08-31 00:00:00"
"7584","Leo","Peters","male","English","No","Yes","business","active","1978-09-24 00:00:00"
"7585","Levi","Evans","male","English","Yes","Yes"," physical","active","1976-01-16 00:00:00"
